team_id,team_name,state,year,num_subscriptions,price_per_subscription,cost_per_subscription,gross_sales,total_cost,profit,profit_margin,team_description,customer_comment
1656,Team_1656,TX,2024,478,7.72,9.98,3690.16,4770.4400000000005,-1080.2800000000007,-0.2927461139896375,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
1657,Team_1657,PA,2023,474,9.74,8.24,4616.76,3905.76,711.0,0.15400410677618068,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1658,Team_1658,OH,2024,501,20.52,4.32,10280.52,2164.32,8116.200000000001,0.7894736842105263,High-variance strategy with special bonuses.,Too expensive for casual use.
1659,Team_1659,NC,2023,513,24.43,4.22,12532.59,2164.8599999999997,10367.73,0.8272615636512484,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1660,Team_1660,NY,2023,486,14.33,7.34,6964.38,3567.24,3397.1400000000003,0.487787857641312,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1661,Team_1661,MI,2023,486,11.11,9.17,5399.46,4456.62,942.8400000000001,0.17461746174617465,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1662,Team_1662,NY,2023,475,13.58,6.62,6450.5,3144.5,3306.0,0.5125184094256259,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1663,Team_1663,OH,2023,483,11.1,6.22,5361.3,3004.2599999999998,2357.0400000000004,0.4396396396396397,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1664,Team_1664,FL,2024,512,10.13,3.28,5186.56,1679.36,3507.2000000000007,0.6762092793682133,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1665,Team_1665,GA,2024,519,16.88,7.72,8760.72,4006.68,4754.039999999999,0.5426540284360188,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1666,Team_1666,OH,2023,505,5.31,7.62,2681.5499999999997,3848.1,-1166.5500000000002,-0.4350282485875707,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1667,Team_1667,IL,2024,485,10.19,9.74,4942.15,4723.900000000001,218.2499999999991,0.04416094210009795,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1668,Team_1668,OH,2023,515,18.23,4.4,9388.45,2266.0,7122.450000000001,0.7586396050466264,High-variance strategy with special bonuses.,Too expensive for casual use.
1669,Team_1669,NY,2024,477,5.64,8.05,2690.2799999999997,3839.8500000000004,-1149.5700000000006,-0.42730496453900735,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1670,Team_1670,TX,2023,504,6.66,5.47,3356.64,2756.8799999999997,599.7600000000002,0.17867867867867876,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1671,Team_1671,PA,2023,522,10.87,6.47,5674.139999999999,3377.3399999999997,2296.7999999999997,0.40478380864765406,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1672,Team_1672,TX,2024,487,22.56,8.53,10986.72,4154.11,6832.61,0.6218971631205674,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1673,Team_1673,NY,2024,473,20.3,3.78,9601.9,1787.9399999999998,7813.96,0.8137931034482759,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1674,Team_1674,PA,2024,500,5.44,4.74,2720.0,2370.0,350.0,0.12867647058823528,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1675,Team_1675,IL,2024,501,15.03,8.19,7530.03,4103.19,3426.84,0.45508982035928147,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1676,Team_1676,GA,2024,489,10.49,6.56,5129.61,3207.8399999999997,1921.77,0.3746425166825548,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1677,Team_1677,NC,2024,464,17.97,2.74,8338.08,1271.3600000000001,7066.719999999999,0.8475236505286589,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1678,Team_1678,NY,2024,491,19.43,5.44,9540.13,2671.0400000000004,6869.089999999998,0.7200205867215644,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1679,Team_1679,MI,2024,487,22.26,6.69,10840.62,3258.03,7582.59,0.6994609164420484,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1680,Team_1680,NY,2023,528,14.51,9.28,7661.28,4899.839999999999,2761.4400000000005,0.3604410751206066,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1681,Team_1681,NY,2024,478,24.89,3.51,11897.42,1677.78,10219.64,0.8589795098433105,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1682,Team_1682,PA,2023,507,24.6,8.45,12472.2,4284.15,8188.050000000001,0.6565040650406505,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1683,Team_1683,CA,2024,477,22.64,3.04,10799.28,1450.08,9349.2,0.8657243816254417,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1684,Team_1684,OH,2024,473,16.5,3.94,7804.5,1863.62,5940.88,0.7612121212121212,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1685,Team_1685,CA,2024,502,12.96,3.95,6505.92,1982.9,4523.02,0.6952160493827161,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1686,Team_1686,IL,2024,513,12.29,9.02,6304.7699999999995,4627.26,1677.5099999999993,0.2660699755899104,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1687,Team_1687,MI,2024,477,5.24,3.59,2499.48,1712.4299999999998,787.0500000000002,0.31488549618320616,High-variance strategy with special bonuses.,Too expensive for casual use.
1688,Team_1688,GA,2023,523,9.98,8.3,5219.54,4340.900000000001,878.6399999999994,0.16833667334669328,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1689,Team_1689,FL,2024,501,19.38,5.69,9709.38,2850.69,6858.689999999999,0.7063983488132094,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
1690,Team_1690,IL,2023,536,17.07,9.99,9149.52,5354.64,3794.88,0.4147627416520211,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1691,Team_1691,FL,2023,497,23.33,8.71,11595.009999999998,4328.870000000001,7266.139999999998,0.6266609515645091,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1692,Team_1692,FL,2023,526,6.0,7.92,3156.0,4165.92,-1009.9200000000001,-0.32,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1693,Team_1693,GA,2023,475,8.11,8.97,3852.2499999999995,4260.75,-408.50000000000045,-0.10604192355117152,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1694,Team_1694,TX,2023,478,20.78,7.07,9932.84,3379.46,6553.38,0.6597690086621751,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1695,Team_1695,CA,2024,497,12.17,8.75,6048.49,4348.75,1699.7399999999998,0.2810188989317995,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1696,Team_1696,NY,2023,500,7.37,4.09,3685.0,2045.0,1640.0,0.4450474898236092,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1697,Team_1697,NC,2023,559,24.93,2.78,13935.869999999999,1554.02,12381.849999999999,0.8884877657440834,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1698,Team_1698,FL,2023,507,20.75,6.93,10520.25,3513.5099999999998,7006.74,0.6660240963855422,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1699,Team_1699,MI,2023,534,13.17,5.48,7032.78,2926.32,4106.459999999999,0.5839028094153378,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1700,Team_1700,IL,2024,529,21.47,5.41,11357.63,2861.89,8495.74,0.7480204937121565,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1701,Team_1701,TX,2023,525,18.61,6.21,9770.25,3260.25,6510.0,0.6663084363245567,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1702,Team_1702,FL,2023,486,20.8,4.89,10108.800000000001,2376.54,7732.260000000001,0.7649038461538462,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1703,Team_1703,TX,2023,487,21.3,7.01,10373.1,3413.87,6959.2300000000005,0.6708920187793428,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1704,Team_1704,TX,2023,505,6.69,2.24,3378.4500000000003,1131.2,2247.25,0.6651718983557549,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1705,Team_1705,FL,2023,527,17.46,9.76,9201.42,5143.5199999999995,4057.9000000000005,0.441008018327606,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1706,Team_1706,PA,2023,503,5.14,9.4,2585.4199999999996,4728.2,-2142.78,-0.8287937743190663,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1707,Team_1707,OH,2024,465,5.87,9.48,2729.55,4408.2,-1678.6499999999996,-0.6149914821124359,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1708,Team_1708,MI,2024,515,23.08,4.92,11886.199999999999,2533.8,9352.399999999998,0.7868284228769497,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1709,Team_1709,NY,2023,514,15.55,6.26,7992.700000000001,3217.64,4775.060000000001,0.597427652733119,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1710,Team_1710,NY,2024,530,19.72,9.63,10451.599999999999,5103.900000000001,5347.699999999998,0.5116632860040566,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1711,Team_1711,MI,2023,543,21.77,9.22,11821.11,5006.46,6814.650000000001,0.5764813964170877,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1712,Team_1712,PA,2023,513,23.99,8.32,12306.869999999999,4268.16,8038.709999999999,0.653188828678616,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1713,Team_1713,NY,2024,485,22.39,5.26,10859.15,2551.1,8308.05,0.7650736936132202,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1714,Team_1714,TX,2023,507,14.67,6.51,7437.69,3300.5699999999997,4137.12,0.556237218813906,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1715,Team_1715,GA,2024,494,11.72,8.34,5789.68,4119.96,1669.7200000000003,0.2883959044368601,High-variance strategy with special bonuses.,Too expensive for casual use.
1716,Team_1716,IL,2023,521,8.09,4.18,4214.89,2177.7799999999997,2037.1100000000006,0.4833127317676144,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1717,Team_1717,CA,2023,512,13.01,7.01,6661.12,3589.12,3072.0,0.46118370484242893,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1718,Team_1718,NY,2023,531,12.33,8.62,6547.2300000000005,4577.219999999999,1970.0100000000011,0.3008921330089215,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1719,Team_1719,MI,2024,477,16.19,7.66,7722.630000000001,3653.82,4068.810000000001,0.5268684373069796,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1720,Team_1720,GA,2024,500,18.31,5.84,9155.0,2920.0,6235.0,0.6810486073184052,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1721,Team_1721,FL,2024,519,24.57,6.68,12751.83,3466.92,9284.91,0.7281237281237282,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1722,Team_1722,OH,2023,489,19.57,9.91,9569.73,4845.99,4723.74,0.4936126724578436,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1723,Team_1723,MI,2023,517,17.87,6.82,9238.79,3525.94,5712.85,0.6183547845551203,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1724,Team_1724,TX,2023,488,11.7,8.28,5709.599999999999,4040.64,1668.9599999999996,0.29230769230769227,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1725,Team_1725,OH,2023,510,5.69,7.81,2901.9,3983.1,-1081.1999999999998,-0.3725834797891036,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1726,Team_1726,IL,2024,542,10.76,7.61,5831.92,4124.62,1707.3000000000002,0.29275092936802977,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1727,Team_1727,IL,2023,515,20.37,7.73,10490.550000000001,3980.9500000000003,6509.6,0.6205203730976927,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1728,Team_1728,PA,2024,526,9.11,5.64,4791.86,2966.64,1825.2199999999998,0.3809001097694841,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1729,Team_1729,NC,2024,485,19.24,5.79,9331.4,2808.15,6523.25,0.6990644490644491,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1730,Team_1730,PA,2023,525,16.6,5.74,8715.0,3013.5,5701.5,0.6542168674698795,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1731,Team_1731,GA,2024,497,8.44,2.27,4194.679999999999,1128.19,3066.4899999999993,0.7310426540284359,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1732,Team_1732,OH,2023,439,10.23,3.93,4490.97,1725.27,2765.7000000000003,0.6158357771260997,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1733,Team_1733,NC,2023,524,14.93,3.24,7823.32,1697.7600000000002,6125.5599999999995,0.782987273945077,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1734,Team_1734,FL,2023,486,13.37,9.09,6497.82,4417.74,2080.08,0.3201196709050112,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1735,Team_1735,TX,2023,519,20.57,4.2,10675.83,2179.8,8496.029999999999,0.795819154107924,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1736,Team_1736,OH,2023,497,19.69,3.11,9785.93,1545.6699999999998,8240.26,0.8420518029456577,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1737,Team_1737,PA,2023,546,16.49,2.96,9003.539999999999,1616.16,7387.379999999999,0.8204972710733778,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1738,Team_1738,CA,2023,467,21.45,7.6,10017.15,3549.2,6467.95,0.6456876456876457,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1739,Team_1739,NC,2023,500,16.25,2.05,8125.0,1025.0,7100.0,0.8738461538461538,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1740,Team_1740,NC,2024,502,24.29,5.77,12193.58,2896.54,9297.04,0.7624536846438864,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1741,Team_1741,TX,2024,512,9.34,2.95,4782.08,1510.4,3271.68,0.684154175588865,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1742,Team_1742,NY,2023,481,19.28,8.8,9273.68,4232.8,5040.88,0.5435684647302904,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1743,Team_1743,IL,2023,523,12.4,9.67,6485.2,5057.41,1427.79,0.22016129032258064,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1744,Team_1744,IL,2024,508,10.58,9.67,5374.64,4912.36,462.28000000000065,0.08601134215500957,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1745,Team_1745,CA,2023,486,8.61,5.54,4184.46,2692.44,1492.02,0.35656213704994194,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1746,Team_1746,GA,2024,490,16.05,7.16,7864.5,3508.4,4356.1,0.5538940809968848,High-variance strategy with special bonuses.,Not enough detailed analysis.
1747,Team_1747,GA,2023,485,9.31,6.8,4515.35,3298.0,1217.3500000000004,0.26960257787325465,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1748,Team_1748,FL,2023,465,9.01,4.8,4189.65,2232.0,1957.6499999999996,0.46725860155382903,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1749,Team_1749,OH,2023,508,24.81,5.55,12603.48,2819.4,9784.08,0.7762998790810157,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1750,Team_1750,MI,2023,486,21.03,2.51,10220.58,1219.86,9000.72,0.8806466951973371,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
